,label,tweet,id,cleaned_text
16807,1,' I ain't trippen off you no mo &#1041204;&#9995; I done dropped you &#1043360; Knocked 4owe &#1043359; I could Neva be a foo for a hoe &#1043357;&#1043357; I put... http://t.co/GAIElrPDIK,16807, i am not trippen off you no mo 10412049995 i done dropped you 1043360 knocked 4owe 1043359 i could neva be a foo for a hoe 10433571043357 i put 
16808,1,"I'm dracula bitch, don't got a problem smackin a bitch
Kidnap em, attack em with axes n shit",16808,"i am dracula bitch do not got a problem smackin a bitch
kidnap em attack em with axes n shit"
16809,1,"Evan Williams wit me, we find a bitch; have a minaj http://t.co/VRTG3DTNxc",16809,evan williams wit me we find a bitch have a minaj 
16810,1,@NikkiNigro22 lucky bitch!&#128545;,16810,nikkinigro22 lucky bitch128545
16811,1,I'm only on here cause my bitch tripping &#128514;,16811,i am only on here cause my bitch tripping 128514
16812,2,@RichardEngel ugh..and lemme guess they have yellow cake too? Heard this story before..,16812,richardengel ughand lemme guess they have yellow cake too heard this story before
16813,1,@KazAtta he jus need to go to brazil get himself a bad brazilian bitch and jus relax,16813,kazatta he jus need to go to brazil get himself a bad brazilian bitch and jus relax
16814,1,@Ron_Ron_12 it's a song hoe,16814,ronron12 it is a song hoe
16815,1,"@_wordtothewise I am hurt im.not in it wtf, fuck Danielle that bitch",16815,wordtothewise i am hurt imnot in it wtf fuck danielle that bitch
16816,1,"@RealSkipBayless @KingJames is a little bitch , that's why",16816,realskipbayless kingjames is a little bitch  that is why
16817,1,My bitch ass buddy pmo,16817,my bitch ass buddy pmo
16818,0,My doctor tonight is such a miserable cunt. Even my nurse is pissed off. She's been here since 7PM and hasn't come to see me once.,16818,my doctor tonight is such a miserable cunt even my nurse is pissed off she is been here since 7pm and has not come to see me once
16819,1,on my way to fuck your bitch http://t.co/xiDFePYYiE,16819,on my way to fuck your bitch 
16820,1,So some bitch flipped me off for letting her infront of mee... Okay.,16820,so some bitch flipped me off for letting her infront of mee okay
16821,1,@joshmtz1199 bitch I'm starving!,16821,joshmtz1199 bitch i am starving
16822,1,&#8220;@_yesKala: It's so wonderful when you meet a dude that's not a bitch ass nigga these days &#128514;&#8221; &#128588;&#128553;,16822,8220yeskala it is so wonderful when you meet a dude that is not a bitch ass nigga these days 1285148221 128588128553
16823,1,Switcharoo yo hoe!,16823,switcharoo yo hoe
16824,1,I guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes.,16824,i guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes
16825,1,@prettykells bitch yu nt gone mention me back,16825,prettykells bitch yu nt gone mention me back
16826,1,RT @SCAR_49: @16stanleys @odale_ese118 hahah that niggah got hella checked ! Do your thang Uce. #PowerCouple,16826,rt scar49 16stanleys odaleese118 hahah that niggah got hella checked  do your thang uce powercouple
16827,1,@LegoHeeadd I read that in his voice like a hoe&#128514;,16827,legoheeadd i read that in his voice like a hoe128514
16828,1,&#8220;@MutateRoos: You can be Seminoles but not redskins? K&#8221;Seminole tribe got an agreement with them..fsu pay them to use the name,16828,8220mutateroos you can be seminoles but not redskins k8221seminole tribe got an agreement with themfsu pay them to use the name
16829,1,"@CDNBallJunkie I jus wanna let you know OKC trash, IBAKA ain't shit, y'all ain't goin nowhere without Harden",16829,cdnballjunkie i jus wanna let you know okc trash ibaka am not shit you all am not goin nowhere without harden
16830,1,RT @GermanSquidd__: These water challenges are retarded as fuck.,16830,rt germansquidd these water challenges are retarded as fuck
16831,1,why bitches gotta be bitches,16831,why bitches gotta be bitches
16832,1,@brendacoyt_3 : Ayee Ayee it's my snow niqqa &amp;&amp; it's for my bitches to slide to my crib,16832,brendacoyt3  ayee ayee it is my snow niqqa  it is for my bitches to slide to my crib
16833,1,@kater_tater_ shine bright like a bad bitch,16833,katertater shine bright like a bad bitch
16834,1,@Ceelos_ho3 @fvtboy @jaimescudi_ @AngelSoSwavey_ would I be a bitch if I said yea but never told you where I stay at?,16834,ceelosho3 fvtboy jaimescudi angelsoswavey would i be a bitch if i said yea but never told you where i stay at
16835,1,"RT @_MoonWP_: When dykes hear ""ladies free before 10"" http://t.co/ptk6CzTtkS",16835,rt moonwp when dykes hear ladies free before 10 
16836,1,You knows dat once you white bitches has da black cock on yo uptight white asshole you wants it again and again and again,16836,you knows dat once you white bitches has da black cock on yo uptight white asshole you wants it again and again and again
16837,1,&#8220;@Terren_Janay: Nobody wants to be with a bum&#8221; except bum bitches,16837,8220terrenjanay nobody wants to be with a bum8221 except bum bitches
16838,1,"""@thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!",16838,thejudyann annoying bitch that i love  judyanns so pretty
16839,1,RT @StonerBoii2cold: I just wanna be drunk on stage going ham in that bitch @TreVaughnLG,16839,rt stonerboii2cold i just wanna be drunk on stage going ham in that bitch trevaughnlg
16840,2,@Web_BOW yes das def da problem.if his.teacher was a spear chucker he woulda gt both dose rite,16840,webbow yes das def da problemif histeacher was a spear chucker he woulda gt both dose rite
16841,1,&#8220;@CRISTIAN__Dior: &#8220;@JoshRaggs: @WeDont_SmokeREG @CRISTIAN__Dior you tweaking rich homie is trash&#8221; you damn near still listen to lil b&#8221; wow &#128553;,16841,8220cristiandior 8220joshraggs wedontsmokereg cristiandior you tweaking rich homie is trash8221 you damn near still listen to lil b8221 wow 128553
16842,2,RT @23Vnds: Check out the homie @renz360 for that sole sauce! That stuff does miracles!!! @renz360 @renz360&#8230; http://t.co/EecEzJRx6C,16842,rt 23vnds check out the homie renz360 for that sole sauce that stuff does miracles renz360 renz3608230 
16843,0,@GossipCop Julie tell them crybaby blacks to get someone blk. and dress them up white faced......niggers always whining!,16843,gossipcop julie tell them crybaby blacks to get someone blk and dress them up white facedniggers always whining
16844,1,Son of a bitch,16844,son of a bitch
16845,1,RT @ObamaStrawman: Joan Rivers said I was gay and Michelle was a tranny. Perhaps her death was no accident. See Clinton's and Ron Brown/Vin&#8230;,16845,rt obamastrawman joan rivers said i was gay and michelle was a tranny perhaps her death was no accident see clintons and ron brownvin8230
16846,1,Ever pop a bag of chips and that bitch bust open on the end facing the fuckin floor,16846,ever pop a bag of chips and that bitch bust open on the end facing the fuckin floor
16847,1,"RT @DvpeDreams: If her pussy got over 10 body counts, It's dead&#128128;. Pussies&#128049; only have 9 lives &#128514;",16847,rt dvpedreams if her pussy got over 10 body counts it is dead128128 pussies128049 only have 9 lives 128514
16848,1,@Rob_San9993 ha lol like at selenas horny bitch lol,16848,robsan9993 ha lol like at selenas horny bitch lol
16849,1,RT @wegomakeit: pussy pussy pussy i smell ya frum bout a mile away&#128564;,16849,rt wegomakeit pussy pussy pussy i smell ya frum bout a mile away128564
16850,2,My bf @iamthedannibal loves crows. Thought he might enjoy the last tweet!,16850,my bf iamthedannibal loves crows thought he might enjoy the last tweet
16851,1,&#8220;@Badazz_jspates: I'm suppose to eat yo booty bitch wym&#8221; &#128557;&#128557;&#128557;,16851,8220badazzjspates i am suppose to eat yo booty bitch wym8221 128557128557128557
16852,2,!!! RT @mayasolovely: As a woman you shouldn't complain about cleaning up your house. &amp; as a man you should always take the trash out...,16852, rt mayasolovely as a woman you should not complain about cleaning up your house  as a man you should always take the trash out
16853,1,"RT @BitchNiggaAlexx: Girls be 6'0 talking about ""catching feelings"" bitch you need to catch this TD pass I'm about to throw you smh",16853,rt bitchniggaalexx girls be 60 talking about catching feelings bitch you need to catch this td pass i am about to throw you smh
16854,1,@King_4_Murphy stop being a pussy.,16854,king4murphy stop being a pussy
16855,1,RT @keithscho: Watching the Innocence of Muslims. That dude who played Muhammed must be getting a ton of pussy now.,16855,rt keithscho watching the innocence of muslims that dude who played muhammed must be getting a ton of pussy now
16856,2,@Yaremisxo whatever Neymar trash,16856,yaremisxo whatever neymar trash
16857,1,Today was just joints on joints on joints of some Reserve wit my niggah @BlakkHoodie_562 #SmokinDrankin,16857,today was just joints on joints on joints of some reserve wit my niggah blakkhoodie562 smokindrankin
16858,2,.@CoryBooker is running around town delivering food to people. If he takes out the trash too he is the perfect boyfriend.,16858,corybooker is running around town delivering food to people if he takes out the trash too he is the perfect boyfriend
16859,1,"""Why would I want to play with some pussy?"" - @jimmyfallon *DEAD* #SNL",16859,why would i want to play with some pussy  jimmy fallon dead snl
16860,1,RT @BriannaChevonne: Birds of a feather flock 2gether. Hoes friends with hoes. Bitter women be with other bitter ones. Haters be with hater&#8230;,16860,rt briannachevonne birds of a feather flock 2gether hoes friends with hoes bitter women be with other bitter ones haters be with hater8230
16861,1,"RT @Now_Thats_Fresh: The club Promoter tweet ""fucked another niggas bitch last night. Lol Successful nite"" you RT the tweet &amp; laugh. THAT W&#8230;",16861,rt nowthatsfresh the club promoter tweet fucked another niggas bitch last night lol successful nite you rt the tweet  laugh that w8230
16862,1,I'm gonna hoe the shit out of you when we meet again can't wait,16862,i am gonna hoe the shit out of you when we meet again cannot wait
16863,2,"Welcome to the family, Mia Meli! #new #puppy #adorable #cute #fluffy #mutt #mybaby #girl http://t.co/a27C1XueZP",16863,welcome to the family mia meli new puppy adorable cute fluffy mutt mybaby girl 
16864,1,""" bitches get cut off everyday B """,16864, bitches get cut off everyday b 
16865,1,How you cry like a bitch every time me other Chiefs fans have friendly debates?????,16865,how you cry like a bitch every time me other chiefs fans have friendly debates
16866,1,"Everything don't deserve a reaction. So don't think because you do something that I'm jump..no, bitch I'm focused on money not your sad ass",16866,everything do not deserve a reaction so do not think because you do something that i am jumpno bitch i am focused on money not your sad ass
16867,1,Fck dem old hoes..... No double entree...,16867,fck dem old hoes no double entree
16868,1,@Aram2432 @Marco_Spatula who invited this fag?,16868,aram2432 marcospatula who invited this fag
16869,0,I fucking hate you niggers bruh... http://t.co/OeTK4f94BO,16869,i fucking hate you niggers bruh 
16870,1,@Raul_leura @no_way_hoesaaay lmao that nigga was about to go Beethoven on that bitch &#128514;,16870,raulleura nowayhoesaaay laughing my ass off that nigga was about to go beethoven on that bitch 128514
16871,2,It's stuff like this that makes black people look retarded. It's not expressing yourself its stupidity http://t.co/MxbGfPvICF,16871,it is stuff like this that makes black people look retarded it is not expressing yourself its stupidity 
16872,1,when bitches u hate won't stop staring at u in the halls http://t.co/OjNXhoIGdw,16872,when bitches u hate will not stop staring at u in the halls 
16873,1,"RT @Kash_Stackz: Him: your nudes are safe with me.
Her: *sends nudes*
Him: *calls homie* aye, why this hoe send me this trash ass nude, yu &#8230;",16873,"rt kashstackz him your nudes are safe with me
her sends nudes
him calls homie aye why this hoe send me this trash ass nude yu 8230"
16874,1,Some bitches are relentless. You can curve her a hundred times and she still wants the dick,16874,some bitches are relentless you can curve her a hundred times and she still wants the dick
16875,1,"""@GagaTom1: &#8220;@MaleFoot: 3 | Amo los pies http://t.co/4QE1hDkK8i&#8221;"" fuck yeah",16875,gagatom1 8220malefoot 3  amo los pies 8221 fuck yeah
16876,1,"This song is the truth.... ""I wanna fuck your bestfriend for one night onlyy you think that bitch yo bestfriend but she be all on me""",16876,this song is the truth i wanna fuck your bestfriend for one night onlyy you think that bitch yo bestfriend but she be all on me
